7070,,,,,8594,,,,,,,,,6264,,,,,,,,,,,,2810,,,,,,,,,,2387,,,,,,,6422,,,,,,,,,,3548,,3697,,,,3161,,,,,,2118,,,,,,,,,8124,,,,,,,,,,,,,,8467,,,,7661,,,,,,,,,,,6827,,,,,,,,,1855,,,,,,,5980,,654,,,,,,,7698,,,,,,,,,6083,6768,,,,,,,,,,,,,,,,,,,,,,,,1074,,,3264,,,,,1329,,,,,,,,,,,,,,,,3335,,,,,,,2072,,7454,,,,,909,,,9945,4921,,,,,,,,,8829,,,,,,,,,,,,,,,,,,,,,8960,,,,,,,,,,,,,,,,,,,,,
,,,6971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3481,,,,,,,,,,,3909,,,39,,,2582,,,,,,,,,,,,,,,,,,,,3978,,,,,,,,,3393,,,,,,,,,,7830,,2453,,,,6730,,,,,,6420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1765,,,,,,,,,,,,,,,,,,,,,,4330,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,860,,,,,,,695,9036,,,,,,,,6537,9460,,,,,,,,2931,,,,358,,,,,,,,,,2513,,,,3652,,,,,,,,,,4692,,,,,,,5953,,,,,,,2266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5018,,,,,,,,,,,5547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2827,
,,,,,,,2723,,,,,,,,,,,,,,,9139,,,,,,,,8547,,,,,,,,,543,,,,9000,,,,,4645,,,,,,,,,,,,,,,,,,6513,,,,,,,5278,,,,,,,,,,,,,,,,,,,7613,,,,,,,,,,,,8314,,,,,,,,,,,,,,,,,7384,7271,,,,,,,,,,,,,,,2575,,,,,,6994,,,,,,,,6131,2194,,,,,,,,,,,,8863,,,,,1512,,1505,,,,,,,,,,,,,,,,,,,,,9751,7529,,,,,6829,,,,,,,,2174,,,,,,,,,5187,,,,,,3199,,,,,,,1779,,,,,,,,,,,,,,,,,,,,,,,1321,,,,
,,,,,,3262,,,,,,,,,,6268,,,,,,,,,,,,,,,,,,,,,,5349,8346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7090,,,,,,,,,,,,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3870,,,,,,,,,,,8349,,,,1362,,,,,,,,,,,,,,,,,,,,,,,6440,,,,,,,,5801,,,,,,,,,7028,,384,,,,,,,,,,,,,3638,,,,,,,,,,,,,8676,,,,,,,,,,,,3818,,,,1203,,,,,,,,,,,,,,,,,,,8001,9821,,,,7604,,,
,,,7899,7963,,,,,9202,,,,,,,,,,,,,,,,,,,,,,368,,,,,,,,,,,,,536,,,,,,,,,,,,,7738,,1381,,,,,,,,,,,,,,,,,,,,,,,6417,,,755,,8227,,,,,,,,,,7519,,,,,,,,,,,,,,8473,,,,,,,,,,,,,,3669,,,,,,,8861,,,,,,,,,,,,,,,164,,,,,,5485,,,,,,,,,,,,,9167,,,,,,,,,,,,7079,,,,,,,,,3045,,,,,,,,,,,,952,,,,,,,,,,,,,,,,,4305,,,,,,,7654,,,,,,,,,,,,,,,,,,4103,,,,,,,,,,,,,,
,,7140,,,,,,,,,,,,,,,,4440,,,,7262,,,1485,,,,,,788,,,,,,,,,,,,7556,,,,,,,,,,,,,,,,5684,,7549,,,,,,5058,,,,,,7513,,,,,,,,7464,,,,,,8170,,,,,,,,125,,,,,,,,,,2890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6447,,,,,,,,,,,5471,,,,,,,,,,,,,,,,,,,,4332,,,,,6644,,,,,,,,,,7051,,,4796,,,,5296,,1015,344,,,,,,,,,,,,,,,,,,,,,,,,,,9256,,,,,,,,,,,,,,543,,,,,,,,7993,,,,,,978,,,5411,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1948,,,,,,,,,,,,,,2898,,,,,,,,,,,,,,,,,,,,,,215,,,,2473,,,,,,,,,,,,,,,,,,,2276,,,,,,,3861,,,,,,,,5498,,,,,,,,,,,,,,,,,,,,,,,,,,,4976,,,,,,,4779,,,,,,,,,,,,2834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,,,,,,,,,,,,,1536,,,,,203,,,,,,,,,,,352,,,,,,,,,,,,3336,,,8900,,,,,,
,,,,,3111,,,,,,,,,,,,,5203,,,,,4600,,,,,,,,,,,,,,,1115,,,,,,,,,,1497,,,,,,2733,,,,,,3265,,,,,5611,,,,,,,,,,9235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2755,,,,,,,,,,1173,,6411,,5260,,,,6880,,,,,,4818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4175,,,,,,,,,,,,,,,,,4941,,,,,,,,,,,,,,,,,,,,,,6306,,,,,,,,,,5171,,,,,,,,,,,,,,,,,,,587,,,,,,,,,,8411,,7175,,5419,,,,,,,,,,,,
,,,6829,,,,,,,,,,,,,,,,,5836,,,,,,,,,7477,,8806,,,,,,,,,9809,,,,,,,,,,,,,5924,,,,,,,,,,,6842,,,,,,,,,,,,,,,,,,,1542,,,,,,,,,,,,,,,,2430,,,,3637,,,,,,,,,,4566,,,,3680,,,,,,,,,,,,,,,760,,,,,,,,,,,,,,,,,,,,,,,,,,,6593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2715,,,,,,,,,,,,,,,,,,,1668,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,9658,,,,,,,,,,,,,1895,,,2463,,2142,,,,4469,,,,,,,,,,,9474,,,,4612,,,,,,,,,,,,9220,195,,,,,,,,,,,,,,,,,,,,,,,3214,4238,,,,,,,,,4227,,,2083,,6155,,,,,,,,,620,,,,,8867,,,,,,,,,,,,,,,,,,,6055,,,,,,7083,,,,,,,6210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927,,,,,,,,,,,,,,,,2741,,,,,9371,,,8774,,,,,,,,,,,,2133,1830,,,,,,,,,,,,,,,,,,,8069,,,,,,,,,,,,,,,,,,,1535
,,,,,9937,,,,,,,,,,,,,,,632,,,,,,,,,,,,6430,,,,,,,5882,,,,,,,4767,,,,,,,,,,4150,,,6050,,,,,8125,,,,,,,,,,,,,,,,,,,6104,,,,,,,,,6172,,,,,,6265,,,,,3761,,,,,,,,,,,,,449,,9434,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818,,,,,,,,,,,,,,974,,,,,,,,,,,,,8909,,,,,1363,,,,,,9186,,232,,,,,,,,,,3972,,3793,,1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7462,151,,,,,,,,9373,,,,,,,5396,,,,,,,,,,
,,,,5363,,,,7074,,,,,,,,,,7342,,,,,,6435,,,,,,,,9286,,,,,,,,,,,,,,,,6136,,,6113,5477,9483,,,,,,,,,7385,,,,,,,,,7829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4085,,,,,,,,,,4855,,,,,,,,,,,,,247,,,,,,,,,,,,,,,,,3283,,,,,,,,,,,,,,,4559,,,,,,,,,,,,,,,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5416,,,,,,,,,,,,,,2712,,,1609,,,,,,,,,,,,,,,,,,,,,,,,,,5599
,,,,,,,2023,,,,,,,,,,,,,,,,,9792,4858,,,,,,,,,,,,,,,,,,7191,,,,408,,,,,,,,,,,,,,,,,,,,,,9732,,,6547,,,,,,,,,,,,,,,,,,,,,,,,,,,3488,,,,,,7487,,,,,,,,,,,,,,,,,2621,,3293,,,,9214,,,,,,7194,,,,,,,,,,,,,,,,,,,6538,6938,8658,,,2346,,882,,,,,,,,,,,,2566,,,,,5199,,,,,2024,,3536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172,,6514,,,,,,,,,,,,,9504,,,,4320,8115,,,,,,,,,,,,,,,,7851,,,,,,
,,,,,,,,,,,,,,289,,5276,,,,,,,,,,,,5345,,,,,,,,2305,,,4675,,,,,,,6055,,3084,,,,,,556,,,,,,,,,,,9372,,,,,,,,,,,,,,,,,,,,,,,728,,,,2657,,,,3982,,,,,,,,,,,,,,,1835,,,,,,,1862,4980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,,,,1338,7987,,,589,,,,,5337,,,570,,4542,,,7413,,,,,,1508,,,,,,,,,,,,,,,,,,,,,1884,,,,7772,,,,,,,,,6172,,,,,,,8333,,8873,,,,,,,,,,,,,,,,,,,5783,,,,,,,,,,,,,,,,,6612,
,,,,,,6198,,6145,,,,3376,,,,,,,,,,,,,,,,,,,8580,,,,,,,,,,,,,,,,,,,,,,,,,,6192,,,,430,,,5894,,,,,9424,,,6419,7998,,,,,,,,,,,,,,,,,3891,5929,,,,,,,,3558,,,,4944,,,,,,,,8575,,,,,,,,6547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7341,7767,,,,,4104,,,4783,,,,,,,,1371,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077,,,,9872,,,,,,,4447,,,,,,,,9300,8552,,,,,7645,,,,,,,,,,2951,,,,,,,,,,7820,968
,,,,,,,,2850,,,,,,,,,,,,,,,,8467,,,,,,,,,,,,,,,,,,,,,,5997,,,7778,,,,,,,,,9574,,,,,,,7834,,,,,,,,,,1330,9578,,,,,,,,,,,5039,,,,,,,,,,,,,,,,,,242,,,,,5285,,,,199,,,,,,,8325,,,,,,,,,,,,,,,,,,,,2666,,,,,,,,,,,,,,,5793,,5227,,,,,6947,,,,,,8753,,,1502,,7933,,,,,,,,,,,,,,,4160,,,,,,,,,1250,,,,,,,,,,,,,,,,1063,5813,,,2462,,,,,,,,,,,,,,,,,,,,,,,,,883,,,3831,,,,,,,,,
,,,,,,,,,2392,,,,,,7237,,,,,,,,,,,,,,,,,,8940,,,958,,,,,,,,,,,,,,,,,,,,,,1210,9823,,,,,,,5071,,,,,,,8448,,7239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4734,,,,,,,,,,,,3385,,,,,,,4716,,,,,,,,,,,,,3446,,,,,,,,,,929,,,,,,,,,,,,4449,,,,,,,,,,,,,,,,6230,,,,,,,8123,,,,6703,1226,,,,,,,5458,,,,,,6356,,,,,,,,2968,6382,,,,9286,,,,,,,,,,,,,,,6011,,,,,,,,,,,,,577,,,,8829,,,,
,,,,,,,,3178,,4892,,,6906,,,,,,,,,,,,809,,,,,,,,,,8182,,,,,,,,,463,,,,,,,,,,,,5984,,,8189,,,,,,,,,,5637,,,,,,,,,3941,,,,6157,,,,,,,,7208,,,1800,,,,,,,,,,,,,,,,,,,,,3809,,,,,,,,,,,,,,,,,,,,,6954,,,,,,,,,,,,,,,,1874,,,,,,,,,,,,,,,,5857,,5173,,,,,,,,,,,,,,,,,,,,9578,,,3959,,,,,,,,,,,2109,,,,,,,,7391,,,,,,1192,1969,,3565,,,,,,,1366,,,2735,,,,,,,1348,,,,9885,,,,,,,,,,,,,,
,,,6357,,,,,,1739,1566,6581,,9955,9558,,,,,,,1002,,2379,,,,,,,,3875,,,,,,,,,,,,,,,,130,,,,,,,,9589,,,,,,,,,,,,9037,,,5266,,,,,,,6194,2029,,,,,2328,,,,,,,,,8939,,,,,,,,,3071,,,,,,,,,,,,,,,,,,,,,9319,,,,,,,,,,,,,,,,7811,,2128,,,,5231,,,,,,,,,,8390,,,,,,,,7537,9607,,7125,194,9293,,,,,,,,,,,,,,,,,,,,,3935,,,,,,,,,,,,,,3028,,1,,,,,,,,,,,,,,8184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,9842,,,,,,,,,,4489,,,,,,7723,,9913,,,,,,,,,,,,,,,,,,,,,7085,,,,,,,,,,9034,,1767,,,,,,,,,,5,,5799,,,,,,,,,,,,6250,,,7831,,,,,,,,,,,,,,,,,1003,,,,,,,,,,,,6175,,,,,,8801,,,,,,,,,,,,,,,224,,,,,,,8467,,,,,,,3300,,9387,,,5931,,,6445,,,,,,,,,,,,,,,,,,,,,,,,8795,,,4247,,,,5075,,,,,,,,2010,,,,,,,2701,,,,,,,,82,,,,,,,,,,,,,113,,,,,,,3996,,,,,,,,,,,6183,,6257,,,,,,,,,,
,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7429,,8476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9596,,2433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9189,,,,,,9434,,,,,,,2211,,,,,,,,,,8760,,8723,,,,,,,,,,,,,,,,6352,,,,,,,,,,,,,,,,,,,,,,4135,,,,,,,,,,,,3603,,,,,4913,,,,,,,,7714,,7673,,,,,,,,,,7311,,,,,,,,,,,,,,,,2346,4166,,,,,,,5819,,,,,,,,
,,,,,,1181,,,685,,5570,7740,,,,,,,,,,,,,,,,,,6689,,,,,,,876,,3812,,5674,,,,,,,,,,,,9766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8843,,957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7355,,,,,,,,,,,,,,,,,,,,,,202,,9117,,,,1842,,,,,,,,4362,2974,,,,,,,,,,,,5416,,,,,,,6845,,,,2867,,,458,,,,,2986,,,8213,,,,,,,5986,4472,924,
,,,,,,,,,1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9653,,,,,,,,,,,,,,,,,,,,,,,,,,6601,,,,,,,,8691,,,,,,,,,,,2113,,2621,,,,,7117,,,,,,9480,,,,,,,,,,,,,,,,,,,,,,,,,8913,,,,,,,,,,,,,,,,,,,,7300,,,,,,,,,,,,,,,,,,,3265,,,,,,,,,,,,,2989,,,,,,,,,,,,,,,,,7690,,,,,,,,,9995,,,,830,,,,,2844,,,,,,,,,,,5888,,,,,,,,,,,3200,,,6734,,,
,,,,,,672,,,,8031,3297,,,,,,,,,,,,,,,,,,,,,876,,,,,,,7356,,,,,,,,,,,,,,,,,9948,,,,,,,,,,,,,,,,,,,,,2154,,1816,,,,,,,,,,,,9517,,,,,1229,,,,,,6557,,8448,,,,,,,,,,,,,8181,,,,,4085,,,,,,,,,,,,,,,,,,,,,,,,,,,3749,,,,,,,,,,,,,7049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3675,,2791,,6860,,,,,,,,9807,,,,,9522,,,,7796,,,,,,6991,,,,,,,,,,,,,,,1789,,,,,,,,,,,,,,,,
,,,,,,,,,2304,,6648,,,,9530,,,,,,,,,,,,,7689,,,6324,,1875,,,,,,,,,4896,,,,,,2473,,,,2293,,,,,,,,,,,,,,,,,,,5829,696,,,,,,,,,,3837,,,,,,,,,,,,,,6370,,,,,,,,,,,,1688,,,,,,,,,,,,,,,,,,,,,7761,,,6639,,,,,,,,,,,,,,,,,,,,,,,,,,,,7656,,9692,,,,,,,,,,,,,,,,,,,,,,2828,,,7285,,,,,,,,,,,,,,,,426,9317,,,,,,,,,,,1247,,,,3501,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,1704,,,,,,
9773,,,,,,,,3964,,987,,,9800,,6711,,,,,,,1879,7607,,,,,,,,,,,,,,,,,,,1478,,,,,,,,,,,,8080,,,,,,,,,,,,,,,3433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5598,,,,,,,,,,,,,1963,,,,,,8646,,,,1587,,4884,,,,8512,,,3381,,,,,3520,,,,7155,,,,,,,,8357,,,,1229,,,,,,,,,,,,7675,,,,,,,988,,8104,1956,,,,,,,,2107,,,,,1799,,,,,,,,,,6360,,,,,,,,,,,,,,4235,,6623,,,3284,,,,,9142,,,,,,,,,,,,,5772,,,,,4899,,,,3421,,,,,,,,,,,
,,,,,,8062,2521,,,,,,,1286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2895,4655,,,,,,1962,,,,,,,,,,,9926,7511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3094,,,,,,,,3397,,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518,,,,4882,,,,,,,,,,,,,,,,,,3694,,,,,,,,,,,,,,,,,,,,,,4551,,,,,,,,,,,,,4623,,,,,,9830,6253,,,,,,,,6527,,,,,,,,,,,,,,,6230,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9383,,,,,,,,,,,,,,9991,,,,,,1537,,,,,,,,,,,,,,,,,9398,,,3349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653,,6103,,,,,,,,,,,,3883,,,,,,1335,,,,4782,,,,,,,,,,,,,,,,,6346,,,,,,1,,,,,,,,,,6446,,,7038,,,,2642,,,,,,,,,,,1482,,3600,,,,,,,,,,,,,,,,,2523,,,,,,,,,,,,,,601,,,,,,,,,,,,,,,1267,,,,9641,,,,,,,,,,,,4627,,,,,,,,,,,,,2583,
,,,,,,,7922,,,6868,2413,,,,,,,,,,9974,,,,,,,,,,,,,,,,,,,,,,,,,,,3995,6526,,,,,9375,,,,,,,,5236,,,,,,,,,,8122,,4268,,,,,,,,,,,,,7896,3196,,,,,,,,,4482,,,,,,3413,,,,,,,,,,,,,419,,,,,,,,,,,7515,,,,,,,,,,,,,,,9027,,,,,,,,,2578,,,3803,,,,8754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4928,,,,,,7950,,,,,,,,,,,,,9463,,,,,
2762,,,,,,,,212,,,,,,7625,,,,,,,,,,,,3600,,,,,3567,,,,,7335,4021,,,,,,,,,,,,,,,,,,,,,,,7914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3857,,,,,2104,,,,,7768,,,,,,,,,,6048,,,7157,545,,,,,3180,,,,7306,8240,,1685,8524,,,1910,,,,,,,,,,2078,7473,,2405,,,,,,,,,,,,,,,,,1122,,,,,,,,4087,,,,,,,,,,5711,,,1291,,,,,,,,,,,,,,,,4766,,,,,7329,,,,,,,,,,,,7787,,,,,,3593,7281,,,,9554,,,,,5327,,8118,,,,,,,3657,,,,,,8490,,,,,,,,,,,
5836,,9729,6339,,,,,,,,,,201,,,,,,,,,,,,,2856,,,,,,,,,,,2215,,,,7980,,,,,,,,,,,,,,,6479,188,,,,,,,,8690,,,,,,,3096,9467,,,,,,,,,,,,,,7341,,,,3227,5334,,,,,,,,,,,,,,,,6238,,,,,,,3932,4494,,,,,,,,,,,,,,,,,,,,,,7580,,,768,2008,,,,,,,,,,,,,,,,,7607,,,,,,,,,,,,,,,,,,,,9765,,,,,,,,,3843,,,,,1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6883,
,,,,,,,,,,,,,,,2136,,,,,,,,,,,,,,,,,5700,3296,,6883,,,,7905,,,,,,,5300,,,,,,,,,,9202,,8543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6175,,,7191,7664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9224,,,,,,,,,,,,,3730,,,7260,,,,,,,,,,,,,,,,,,1807,,9670,,,,,,,,,,,,6537,,,,4134,,,,,,,,,,,,6103,,,,,,,,,,,4474,,,8321,,,,8322,,,,,,,,,269,,,5610,,,,,,2863,,2188,,,,781,,,,9050,,,3796,,6033,,,
,,,,,,,690,,,,,,,,,,,,,,,,,,,,,,3865,,,2356,,,,,,,,,,,,,,3340,,,,,,,,,,,,,,,,,,,,5568,,,,,,,5517,,,,,,,,,,,,,,,9440,,,,,,,,,,,,,,,,,,,,,,,,,,,3912,,,,,,2315,,,,,,,,,,3278,,,,,,2746,,,,,,,,9603,,,,,,,3738,,,,,,,,,,,,,,,5675,,,,,,4856,,,,,,,,3843,,,2972,,,,,,,,,,6953,,,5877,,,,,,,1899,,,,,,,,,,,,,,,9468,,,,,,,,,,,,,,9286,,,,,,,,,,875,,,,,,,,,,,,309
